Attrition,TotalWorkingYears,Age,JobLevel,YearsInCurrentRole,MonthlyIncome,YearsWithCurrManager,YearsAtCompany,StockOptionLevel,JobInvolvement,OverTime_No,OverTime_Yes,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely
0,0.125,0.6904761904761905,0.25,0.0,0.1035808320168509,0.0,0.0,0.0,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0.25,0.2619047619047619,0.25,0.3888888888888888,0.4007898894154818,0.2352941176470588,0.25,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.25,0.2619047619047619,0.25,0.3888888888888888,0.1743022643496577,0.5294117647058824,0.25,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0.25,0.5476190476190477,0.25,0.1111111111111111,0.2854660347551342,0.1176470588235294,0.075,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,0.025,0.119047619047619,0.0,0.0,0.0311743022643496,0.0,0.0,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.25,0.4047619047619047,0.25,0.1111111111111111,0.2464454976303317,0.1176470588235294,0.25,0.6666666666666666,0.6666666666666667,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0.6000000000000001,0.857142857142857,1.0,0.1111111111111111,0.9687730384412848,0.1176470588235294,0.1,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.125,0.1428571428571428,0.25,0.1111111111111111,0.1711953659820958,0.1764705882352941,0.125,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.05,0.0476190476190476,0.0,0.1111111111111111,0.090521327014218,0.1176470588235294,0.05,0.0,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.25,0.3095238095238095,0.5,0.4444444444444444,0.465666140073723,0.3529411764705882,0.25,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.6000000000000001,0.6190476190476188,0.5,0.3333333333333333,0.4865192206424433,1.0,0.55,0.3333333333333333,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.375,0.5238095238095237,0.5,0.611111111111111,0.5184834123222749,0.6470588235294118,0.3,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.25,0.7380952380952379,0.25,0.1111111111111111,0.1990521327014218,0.1176470588235294,0.075,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.15,0.6190476190476188,0.0,0.1111111111111111,0.1269615587151132,0.1764705882352941,0.125,0.0,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.15,0.238095238095238,0.0,0.2777777777777778,0.1151658767772512,0.1764705882352941,0.15,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.125,0.4523809523809524,0.25,0.1111111111111111,0.1674565560821485,0.1764705882352941,0.125,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.125,0.4047619047619047,0.25,0.1111111111111111,0.1891521853607161,0.0,0.125,0.0,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.025,0.238095238095238,0.0,0.0,0.0022643496577145,0.0,0.025,0.0,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.225,0.380952380952381,0.25,0.1111111111111111,0.2356503422854134,0.0588235294117647,0.05,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.2,0.5238095238095237,0.25,0.3888888888888888,0.3889942074776198,0.2941176470588235,0.175,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.175,0.6904761904761905,0.0,0.1111111111111111,0.0577145866245392,0.0,0.05,0.0,0.6666666666666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.5,0.7619047619047619,0.5,0.1666666666666666,0.4995787256450763,0.1764705882352941,0.1,0.0,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.025,0.2142857142857142,0.0,0.0,0.0701421800947867,0.0,0.025,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.125,0.6428571428571428,0.25,0.0555555555555555,0.1725645076355977,0.0,0.025,0.6666666666666666,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0.25,0.2857142857142856,0.0,0.2222222222222222,0.1449183780937335,0.1764705882352941,0.125,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.35,0.380952380952381,0.5,0.4444444444444444,0.4675618746708794,0.0588235294117647,0.35,0.0,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.325,0.5476190476190477,0.0,0.4444444444444444,0.0759347024749868,0.4705882352941176,0.225,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.8500000000000001,0.8809523809523809,1.0,0.0,0.9493944181147972,0.0,0.025,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.8,0.7619047619047619,0.75,0.2222222222222222,0.8630858346498157,0.1764705882352941,0.125,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.15,0.238095238095238,0.0,0.1111111111111111,0.0720379146919431,0.1176470588235294,0.05,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.225,0.3333333333333333,0.5,0.4444444444444444,0.420695102685624,0.4117647058823529,0.225,0.0,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,0.15,0.3571428571428571,0.25,0.0,0.3209583991574513,0.1176470588235294,0.125,0.0,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.15,0.1666666666666666,0.25,0.1666666666666666,0.2052659294365455,0.2352941176470588,0.125,0.3333333333333333,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.05,0.9523809523809524,0.0,0.1111111111111111,0.0717746182201158,0.1176470588235294,0.05,0.6666666666666666,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.45,0.7857142857142856,0.0,0.0,0.0764612954186414,0.4117647058823529,0.25,1.0,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.25,0.3333333333333333,0.0,0.3888888888888888,0.1588204318062138,0.4117647058823529,0.2,0.0,0.6666666666666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0.3,0.3333333333333333,0.25,0.4444444444444444,0.2106898367561875,0.4117647058823529,0.275,0.0,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.525,0.7142857142857142,0.75,0.1111111111111111,0.7579252238020011,0.1176470588235294,0.075,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.0,0.2142857142857142,0.0,0.0,0.0367035281727224,0.0,0.0,1.0,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,0.1,0.3333333333333333,0.0,0.1111111111111111,0.1432859399684044,0.1176470588235294,0.075,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.275,0.3095238095238095,0.25,0.3888888888888888,0.1798314902580305,0.4705882352941176,0.275,0.0,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.15,0.5952380952380951,0.0,0.1666666666666666,0.0861506055818852,0.2352941176470588,0.125,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.025,0.2619047619047619,0.0,0.0,0.0689836756187467,0.0,0.025,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.125,0.238095238095238,0.0,0.1111111111111111,0.0558715113217482,0.2352941176470588,0.125,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.05,0.2619047619047619,0.0,0.1111111111111111,0.0922064244339126,0.1176470588235294,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.125,0.2142857142857142,0.0,0.1111111111111111,0.0545550289626119,0.0588235294117647,0.1,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.325,0.3095238095238095,0.25,0.5555555555555556,0.1736176935229068,0.7058823529411764,0.325,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.55,0.5476190476190477,0.75,0.8888888888888888,0.8207477619799894,0.4705882352941176,0.45,0.3333333333333333,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.15,0.1428571428571428,0.0,0.1666666666666666,0.1362822538177988,0.1176470588235294,0.1,0.0,0.6666666666666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.4,0.4047619047619047,0.25,0.7222222222222222,0.1739336492890995,0.4705882352941176,0.375,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.4,0.5714285714285714,0.25,0.0,0.1718272775144813,0.0,0.025,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.35,0.3333333333333333,0.5,0.4444444444444444,0.4945234333859926,0.4705882352941176,0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.275,0.7142857142857142,0.5,0.5,0.3627698788836229,0.4705882352941176,0.25,0.0,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.425,0.4285714285714285,0.25,0.4444444444444444,0.2936808846761453,0.6470588235294118,0.4,0.3333333333333333,0.6666666666666667,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.3,0.2857142857142856,0.25,0.0,0.3090047393364928,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.55,0.5238095238095237,0.75,0.0,0.6416535018430753,0.0,0.025,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0.075,0.3571428571428571,0.0,0.1111111111111111,0.0701948393891521,0.1176470588235294,0.05,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0.3,0.4523809523809524,0.5,0.1666666666666666,0.3380200105318588,0.1764705882352941,0.125,0.0,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.375,0.4047619047619047,0.25,0.611111111111111,0.1652975250131648,0.5294117647058824,0.35,0.3333333333333333,0.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0.425,0.4523809523809524,0.0,0.6666666666666666,0.0582411795681937,0.4117647058823529,0.425,0.0,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.2,0.1904761904761905,0.25,0.3888888888888888,0.25376513954713,0.2352941176470588,0.2,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
