epoch,loss_sum
20,86.3159
40,70.8225
60,62.6023
80,58.2139
100,55.8165
120,54.2486
140,53.1087
160,52.2394
180,51.5611
200,51.0239
220,50.5932
240,50.244
260,49.9577
280,49.7202
300,49.5211
320,49.3526
340,49.2086
360,49.0843
380,48.9761
400,48.8813
420,48.7975
440,48.723
460,48.6563
480,48.5962
500,48.5418
520,48.4923
540,48.4471
560,48.4055
580,48.3672
600,48.3318
620,48.2988
640,48.2681
660,48.2394
680,48.2124
700,48.187
720,48.1631
740,48.1404
760,48.1189
780,48.0985
800,48.079
820,48.0603
840,48.0425
860,48.0253
880,48.0088
900,47.9928
920,47.9774
940,47.9624
960,47.9479
980,47.9337
1000,47.9199
1020,47.9065
1040,47.8933
1060,47.8803
1080,47.8676
1100,47.855
1120,47.8427
1140,47.8305
1160,47.8184
1180,47.8064
1200,47.7945
1220,47.7827
1240,47.771
1260,47.7593
1280,47.7476
1300,47.7359
1320,47.7242
1340,47.7125
1360,47.7008
1380,47.689
1400,47.6772
1420,47.6653
1440,47.6534
1460,47.6413
1480,47.6292
1500,47.6169
1520,47.6046
1540,47.5921
1560,47.5795
1580,47.5667
1600,47.5538
1620,47.5407
1640,47.5275
1660,47.5141
1680,47.5005
1700,47.4867
1720,47.4727
1740,47.4585
1760,47.444
1780,47.4294
1800,47.4145
1820,47.3994
1840,47.384
1860,47.3684
1880,47.3525
1900,47.3364
1920,47.32
1940,47.3033
1960,47.2864
1980,47.2692
2000,47.2517
2020,47.2339
2040,47.2158
2060,47.1974
2080,47.1787
2100,47.1597
2120,47.1404
2140,47.1208
2160,47.1009
2180,47.0807
2200,47.0602
2220,47.0393
2240,47.0182
2260,46.9968
2280,46.9751
2300,46.953
2320,46.9307
2340,46.9081
2360,46.8852
2380,46.8621
2400,46.8386
2420,46.8149
2440,46.791
2460,46.7667
2480,46.7423
2500,46.7175
2520,46.6926
2540,46.6674
2560,46.642
2580,46.6164
2600,46.5906
2620,46.5646
2640,46.5385
2660,46.5121
2680,46.4856
2700,46.459
2720,46.4322
2740,46.4052
2760,46.3782
2780,46.351
2800,46.3237
2820,46.2963
2840,46.2688
2860,46.2412
2880,46.2136
2900,46.1859
2920,46.1581
2940,46.1303
2960,46.1024
2980,46.0745
3000,46.0465
3020,46.0185
3040,45.9905
3060,45.9625
3080,45.9344
3100,45.9064
3120,45.8784
3140,45.8504
3160,45.8224
3180,45.7944
3200,45.7665
3220,45.7386
3240,45.7107
3260,45.6829
3280,45.6551
3300,45.6274
3320,45.5998
3340,45.5722
3360,45.5447
3380,45.5172
3400,45.4899
3420,45.4627
3440,45.4355
3460,45.4085
3480,45.3815
3500,45.3547
3520,45.328
3540,45.3014
3560,45.275
3580,45.2487
3600,45.2225
3620,45.1965
3640,45.1705
3660,45.1448
3680,45.1191
3700,45.0937
3720,45.0683
3740,45.0431
3760,45.018
3780,44.9931
3800,44.9683
3820,44.9436
3840,44.919
3860,44.8945
3880,44.8701
3900,44.8459
3920,44.8217
3940,44.7975
3960,44.7734
3980,44.7494
4000,44.7253
4020,44.7013
4040,44.6773
4060,44.6533
4080,44.6293
4100,44.6052
4120,44.581
4140,44.5567
4160,44.5323
4180,44.5079
4200,44.4833
4220,44.4585
4240,44.4336
4260,44.4085
4280,44.3832
4300,44.3577
4320,44.3321
4340,44.3062
4360,44.28
4380,44.2537
4400,44.2271
4420,44.2003
4440,44.1732
4460,44.1459
4480,44.1184
4500,44.0906
4520,44.0627
4540,44.0345
4560,44.006
4580,43.9773
4600,43.9485
4620,43.9194
4640,43.8902
4660,43.8607
4680,43.8311
4700,43.8014
4720,43.7714
4740,43.7414
4760,43.7113
4780,43.681
4800,43.6506
4820,43.6202
4840,43.5897
4860,43.5591
4880,43.5285
4900,43.4978
4920,43.4672
4940,43.4365
4960,43.4058
4980,43.3751
5000,43.3443
5020,43.3137
5040,43.2831
5060,43.2525
5080,43.222
5100,43.1915
5120,43.1611
5140,43.1309
5160,43.1006
5180,43.0705
5200,43.0405
5220,43.0106
5240,42.9807
5260,42.951
5280,42.9215
5300,42.8921
5320,42.8628
5340,42.8336
5360,42.8046
5380,42.7758
5400,42.7471
5420,42.7186
5440,42.6902
5460,42.662
5480,42.6341
5500,42.6063
5520,42.5787
